arch,condition,seed,task,rho,wd,step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,k_modes,n_modes_touched,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
kimi,kimi_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,32,32.0,,0.12007927213764526,3.53686785697937,0.27505056076484646,2.6660900115966797,0.036036036036036036,0.07657657657657657,0.8873873873873874,9.09048080444336,-5.044127941131592,rulex,gcm_circular,11323,1426.584351658501,3941.973966611098,7.350984401331516,2.8284271247461907,1.8206298492503845,0.8871406015037594,0.3,0.8812796610169492,113319.36804444087,113332.06763354962,111892.78369278237,112488.32586616799,107958.1607105726,107950.80972617127,61.0,32.0,,,,
kimi,kimi_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,48,48.0,,0.3258265021169264,2.356304883956909,0.8912483912483913,0.39682501554489136,0.5180180180180181,0.04954954954954955,0.4324324324324324,2.4200220108032227,3.0776467323303223,rulex,gcm_circular,11323,792.0670644041675,22308.225149955833,900.4276604787738,2.2681341819523335,0.05,0.6841736842105263,0.92,0.6779305084745763,113319.36804444087,113392.66775892854,112527.3009800367,112835.81113762184,91119.50349055964,90219.07583008087,61.0,48.0,,,,
kimi,kimi_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,74,74.0,,0.7436267002972705,0.8323314785957336,0.9999080713366427,0.0005752500728704035,1.0,0.0,0.0,0.0028857954312115908,17.16347885131836,rulex,gcm_circular,11323,13302.95266687838,58785.48269882657,2671.1991177256423,8.529552420184924,0.05,0.273228320802005,1.0,0.2542864406779661,113319.36804444087,113461.46289651794,100016.41537756249,101097.82405084893,43902.13179646156,41230.93267873592,61.0,74.0,,,,
kimi,kimi_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,0,0.0,,0.7436267002972705,0.8323314785957336,0.9999080713366427,0.0005752500728704035,1.0,0.0,0.0,0.0028857954312115908,17.16347885131836,rulex,gcm_circular,11323,13302.95266687838,58785.48269882657,2671.1991177256423,8.529552420184924,0.05,0.273228320802005,1.0,0.2542864406779661,113319.36804444087,113461.46289651794,100016.41537756249,101097.82405084893,43902.13179646156,41230.93267873592,61.0,0.0,,,,
kimi,kimi_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,1,0.05,,0.5939104585172507,1.3707377910614014,0.9998161426732856,0.0021966127678751945,0.9954954954954955,0.0,0.0045045045045044585,0.009407870471477509,16.84819984436035,rulex,gcm_circular,11323,7737.578487515129,45272.15595075603,2362.4302104190065,5.484963513524147,0.05,0.4210684210526316,1.0,0.4067983050847458,113319.36804444087,113430.89687841563,105581.78955692574,106637.23908418938,62672.063816588714,60309.63360616971,61.0,1.0,,,,
kimi,kimi_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,2,0.1,,0.5518421763805063,1.6121299266815186,0.998804927376356,0.005081906449049711,0.9954954954954955,0.0,0.0045045045045044585,0.018266599625349045,17.2164363861084,rulex,gcm_circular,11323,5616.134285092034,42421.569796044794,2289.4380465527865,5.484963513524147,0.05,0.46116065162907266,1.0,0.4406898305084746,113319.36804444087,113448.09390391911,107703.23375934883,108498.98581499382,67571.10200985683,65281.66396330404,61.0,2.0,,,,
kimi,kimi_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,5,0.2,,0.4445545446356184,2.207977533340454,0.99567935282221,0.01790912076830864,0.9864864864864865,0.0,0.013513513513513487,0.026914840564131737,17.42026138305664,rulex,gcm_circular,11323,3789.5662833449023,32247.929578227748,2081.928954583942,4.3984280602251165,0.05,0.5689085213032581,1.0,0.542364406779661,113319.36804444087,113401.58863206627,109529.80176109597,110292.20839113518,79363.80113745216,77281.87218286822,61.0,5.0,,,,
kimi,kimi_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,8,0.3,,0.37978560490045943,2.667879819869995,0.9897039897039897,0.03804684057831764,0.990990990990991,0.0,0.009009009009009028,0.020201079547405243,17.313987731933594,rulex,gcm_circular,11323,2467.2328301664966,26839.399300945763,1977.6213096663705,3.527128184768097,2.7790625636246915,0.6315526315789474,1.0,0.6101474576271186,113319.36804444087,113326.75780076077,110852.13521427437,111429.15676969811,85990.35722299498,84012.73591332861,61.0,8.0,,,,
kimi,kimi_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,14,0.4,,0.3038465003152869,3.381361246109009,0.9341790770362199,0.22510948777198792,0.9414414414414415,0.009009009009009009,0.04954954954954951,0.1579238623380661,15.15835189819336,rulex,gcm_circular,11323,1054.760847210564,20743.78946066316,1720.5226734943572,2.8284271247461907,2.7790625636246915,0.7067255639097745,1.0,0.6948762711864407,113319.36804444087,113057.94032498533,112264.6071972303,112620.90560097023,93241.3404100615,91520.81773656714,61.0,14.0,,,,
kimi,kimi_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,21,0.5,,0.22394378884785154,4.474359035491943,0.7858981430410001,0.9418168663978577,0.7747747747747747,0.0045045045045045045,0.22072072072072074,1.0040996074676514,11.930439949035645,rulex,gcm_hamming,11323,567.1708502477559,13787.325171666962,1277.3677351398655,1.8188316122170607,3.433496875730229,0.784404260651629,1.0,0.7626593220338983,113319.36804444087,112752.19719419311,113043.524505084,113204.22245353981,100242.23975766602,98964.87202252615,61.0,21.0,,,,
