arch,condition,seed,task,rho,wd,step,basis,side,mode,energy_share,rank,dc_share
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,15,0.002872710206479718,68,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,16,0.004474841129198378,29,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,17,0.0026351821095627987,73,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,18,0.0744376790268536,2,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,19,0.003164248983301786,60,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,20,0.00342130322626152,46,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,21,0.003636572650466872,39,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,22,0.0037332642499594794,37,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,23,0.0029523348343262626,66,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,24,0.003302603700636347,52,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,25,0.06937857617589831,3,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,26,0.003225061073607016,55,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,27,0.06878368579337518,4,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,28,0.07685852630186481,1,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,29,0.0032722304973862915,53,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,30,0.003345505873283815,49,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,31,0.0032215749072990307,56,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,32,0.023026700031372707,17,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,33,0.004060978288587654,33,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,34,0.0031643503255033754,59,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,35,0.0034207474935250212,47,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,36,0.0035349294134186856,41,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,37,0.003061148213477976,63,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,38,0.003535734561801348,40,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,39,0.043811017823865345,7,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,40,0.004139742386967138,31,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,41,0.05067313310233904,6,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,42,0.003974647895105684,35,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,43,0.013238220505969662,20,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,44,0.002952408379553639,65,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,45,0.022525992327393645,18,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,46,0.00345919726958425,44,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,47,0.028564022230521405,15,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,48,0.002621422072379993,74,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,49,0.03492551923662389,9,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,50,0.006416794952315007,24,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,51,0.0029110848580538953,67,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,52,0.029097048812303884,14,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,53,0.003438438763036704,45,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,54,0.008750526314867217,22,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,55,0.004740299311749621,25,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,56,0.008446068203923593,23,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,57,0.0033055344363909305,51,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,58,0.0027947272935178644,70,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,59,0.0031474531659388756,61,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,60,0.03111778731066272,11,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,61,0.00320503509518786,57,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,62,0.002695556173802153,72,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,63,0.0031972753100976805,58,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,64,0.0033223347384497668,50,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,65,0.003398172775155311,48,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,66,0.003939379663729367,36,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,67,0.0032311329894550694,54,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,68,0.0026999091810091694,71,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,69,0.004262483292953329,30,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,70,0.003461174578400572,43,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,71,0.0040375162081129025,34,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,72,0.0036736165887264406,38,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,73,0.0027947652746470124,69,0.0045161187280410185
kimi,kimi_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,dlog,out,74,0.03740511996149479,8,0.0045161187280410185
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,1,0.006077473275248493,44,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,2,0.006940994062652454,33,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,3,0.005804654879297915,49,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,4,0.005737892244962576,52,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,5,0.006481835776053982,38,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,6,0.004278891575157417,74,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,7,0.005632912780861933,53,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,8,0.005039538654557062,64,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,9,0.007736303536853653,24,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,10,0.007470034507347958,28,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,11,0.00528088057874655,58,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,12,0.004954767581833055,69,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,13,0.005617865602326108,54,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,14,0.11880588901029977,1,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,15,0.007773994679643349,23,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,16,0.081042780138985,4,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,17,0.009135939137473488,18,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,18,0.00496800891068231,68,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,19,0.004979069432483501,67,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,20,0.005572055130706852,55,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,21,0.007130826387904724,31,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,22,0.005092262664699059,63,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,23,0.006031298702364362,45,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,24,0.007520496797763234,27,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,25,0.007397496127396157,29,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,26,0.008671508681957246,19,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,27,0.005920557444323005,47,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,28,0.006659805282026532,35,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,29,0.006635902121273049,37,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,30,0.006458545142822697,39,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,31,0.08620720197028965,3,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,32,0.005180815297232042,62,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,33,0.0057465556889350535,51,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,34,0.00754580483826487,26,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,35,0.0063824952467471,41,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,36,0.010015840095321636,13,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,37,0.0048499107932643585,71,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,38,0.007193238330427507,30,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,39,0.009141259623589056,17,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,40,0.009182525824792353,16,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,41,0.005951560543161739,46,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,42,0.013588619705034473,10,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,43,0.008527510917403983,20,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,44,0.0052022747405746405,61,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,45,0.011493244748058509,11,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,46,0.00527302380730193,59,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,47,0.006312063480982074,43,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,48,0.004535094336421252,73,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,49,0.004946663204401276,70,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,50,0.0054607653791091644,56,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,51,0.013721264617108936,9,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,52,0.005749761749716214,50,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,53,0.005239751788971542,60,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,54,0.005031622690997266,65,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,55,0.005339869463807825,57,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,56,0.08694695935240142,2,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,57,0.0046550112012450845,72,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,58,0.009281804130897891,15,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,59,0.00940825751537176,14,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,60,0.00699890526915506,32,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,61,0.006429294647780219,40,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,62,0.007864176907897896,22,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,63,0.006802156159177283,34,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,64,0.00664147393517229,36,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,65,0.061674209294692924,6,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,66,0.06358170796017465,5,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,67,0.006374855333416935,42,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,68,0.014161280331524148,8,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,69,0.007621306595705454,25,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,70,0.010049016624373429,12,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,71,0.005910706238448892,48,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,72,0.008143912415598104,21,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,73,0.004993110414164722,66,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,in,74,0.03779263594218376,7,0.0013284810683179993
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,1,0.006216202437794335,40,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,2,0.006303150329057784,39,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,3,0.005110302629779691,60,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,4,0.005790534258234475,44,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,5,0.008017421336155283,21,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,6,0.005199354058205259,57,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,7,0.006867229182927768,35,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,8,0.004282150636604292,71,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,9,0.0050152275547068696,64,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,10,0.0075219831887212785,28,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,11,0.006141486164604783,42,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,12,0.004686519873206105,67,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,13,0.005440864140412676,51,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,14,0.11914523550512343,1,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,15,0.0070317754547433746,32,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,16,0.07570177968981373,4,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,17,0.009336960892597387,16,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,18,0.0038362979594003485,72,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,19,0.005090162726564512,61,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,20,0.007264483219568505,31,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,21,0.008191197958350164,19,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,22,0.005261250922041148,54,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,23,0.005607936018541135,50,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,24,0.007589981611071704,26,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,25,0.006889390373646927,34,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,26,0.008166359222137412,20,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,27,0.005248193287736151,55,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,28,0.005393548939473507,52,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,29,0.008712456867364325,17,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,30,0.006903622997844357,33,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,31,0.08168287967054325,3,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,32,0.0031567210156945033,74,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,33,0.0057630369978892435,45,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,34,0.00667640900904922,36,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,35,0.005622805788614299,48,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,36,0.007697612230090353,24,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,37,0.005057858030691201,62,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,38,0.008630420187532566,18,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,39,0.012464180129192336,9,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,40,0.007744031006542877,22,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,41,0.007564512564620249,27,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,42,0.011149992522890801,12,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,43,0.0076976697078766955,23,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,44,0.004982722941437382,66,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,45,0.010781202933901057,14,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,46,0.004443145486040432,70,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,47,0.005319322003739868,53,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,48,0.004496982275754781,69,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,49,0.005617309639760671,49,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,50,0.004611618351816885,68,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,51,0.012197453153714117,10,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,52,0.003553229097497469,73,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,53,0.005238361906967756,56,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,54,0.005706621248898375,46,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,55,0.006124472237257147,43,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,56,0.09538626128646073,2,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,57,0.005703363369370637,47,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,58,0.011301658776202027,11,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,59,0.010989822497577517,13,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,60,0.005018784859083516,63,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,61,0.004998135726511901,65,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,62,0.006196950636774648,41,0.0008083186919665336
kimi,kimi_div_rho0_wd0.1_tiersNone,1000,div,0.0,0.1,final,dlog,out,63,0.0074114193603661265,29,0.0008083186919665336
