arch,condition,seed,task,rho,wd,step,side,mode,energy_share,rank,dc_share
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,43,0.00322502903423619,25,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,44,0.0027950626272819387,38,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,45,0.0024241387476843196,66,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,46,0.08380243288931981,7,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,47,0.002669644805454275,46,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,48,0.002858854143991134,34,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,49,0.003078504314353687,29,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,50,0.0028358324667643563,35,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,51,0.07183207545188633,8,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,52,0.003699313628258446,17,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,53,0.0023568562281239464,69,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,54,0.003056940526862829,30,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,55,0.0031882774822675555,26,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,56,0.0027436858853172423,42,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,57,0.0027508339521138676,41,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,58,0.0026302415902118652,50,0.001950244593476919
