arch,condition,seed,task,rho,wd,step,step_req,grok_step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,k_modes,n_modes_touched,basis,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,250,0.25g,1125,randk,in,9,0.75,0.0,0.0015313935681470138,6.486375331878662,0.570791844476055,2.2247538566589355,0.645045045045045,0.0,0.354954954954955,1.9492478370666504,4.900228500366211,gcm_hamming,gcm_hamming,11656,13284.253550514026,-12735.58193897923,559.8635916231724,0.6031304356798886,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,103367.74273368652,116397.81112616783,116386.06236975914,116663.18826428892,116103.32467266575,65.0,9.0,natural,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,250,0.25g,1125,randk,in,9,1.0,0.0,0.00171155751734078,6.445898532867432,0.5465149359886202,2.31183123588562,0.6234234234234234,0.0,0.3765765765765766,2.0654916763305664,4.70877742767334,gcm_hamming,gcm_hamming,11656,12924.414877816103,-12412.136545391666,523.4111462978326,0.6031304356798886,6.475177148448455,0.9999,1.0,0.9829542372881356,116651.99628420055,103727.58140638444,116391.41537612205,116374.94387763267,116663.12909807394,116139.71795177611,65.0,9.0,natural,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,250,0.25g,1125,randk,in,9,0.0,1.0,0.0012611476443563643,6.573606967926025,0.5975343764817449,2.1272056102752686,0.6918918918918919,0.0018018018018018018,0.3063063063063063,1.786926031112671,5.204624652862549,gcm_hamming,gcm_hamming,11656,13665.897496011967,-13032.979030356233,644.1696119590924,0.7521206186172789,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,102986.09878818858,116356.72308295494,116351.15887587791,116663.2474305039,116019.07781854481,65.0,9.0,natural,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,250,0.25g,1125,randk,in,9,0.25,1.0,0.0012611476443563643,6.550168037414551,0.5967757230915126,2.134857416152954,0.6756756756756757,0.0018018018018018018,0.32252252252252256,1.8130391836166382,5.146312713623047,gcm_hamming,gcm_hamming,11656,13504.838581979333,-12904.88627663179,611.2034516509011,0.7521206186172789,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,103147.15770222122,116372.90431349998,116364.27878516441,116663.2474305039,116052.043978853,65.0,9.0,natural,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,250,0.25g,1125,randk,in,9,0.5,1.0,0.0012611476443563643,6.521143913269043,0.5873873873873874,2.1665289402008057,0.6684684684684684,0.0,0.3315315315315316,1.866104006767273,5.045680046081543,gcm_hamming,gcm_hamming,11656,13432.941855909943,-12847.641177366051,596.5814079547126,0.7521206186172789,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,103219.0544282906,116390.48801081901,116376.96058791404,116663.27701361137,116066.69560565666,65.0,9.0,natural,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,250,0.25g,1125,randk,in,9,0.75,1.0,0.0015313935681470138,6.486375331878662,0.570791844476055,2.2247538566589355,0.645045045045045,0.0,0.354954954954955,1.9492478370666504,4.900228500366211,gcm_hamming,gcm_hamming,11656,13284.253550514026,-12735.58193897923,559.8635916231724,0.6031304356798886,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,103367.74273368652,116397.81112616783,116386.06236975914,116663.18826428892,116103.32467266575,65.0,9.0,natural,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,250,0.25g,1125,randk,in,9,1.0,1.0,0.00171155751734078,6.445898532867432,0.5465149359886202,2.31183123588562,0.6234234234234234,0.0,0.3765765765765766,2.0654916763305664,4.70877742767334,gcm_hamming,gcm_hamming,11656,12924.414877816103,-12412.136545391666,523.4111462978326,0.6031304356798886,6.475177148448455,0.9999,1.0,0.9829542372881356,116651.99628420055,103727.58140638444,116391.41537612205,116374.94387763267,116663.12909807394,116139.71795177611,65.0,9.0,natural,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,250,0.25g,1125,randk,in,9,0.0,2.0,0.0012611476443563643,6.573606967926025,0.5975343764817449,2.1272056102752686,0.6918918918918919,0.0018018018018018018,0.3063063063063063,1.786926031112671,5.204624652862549,gcm_hamming,gcm_hamming,11656,13665.897496011967,-13032.979030356233,644.1696119590924,0.7521206186172789,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,102986.09878818858,116356.72308295494,116351.15887587791,116663.2474305039,116019.07781854481,65.0,9.0,natural,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,250,0.25g,1125,randk,in,9,0.25,2.0,0.0012611476443563643,6.550168037414551,0.5967757230915126,2.134857416152954,0.6756756756756757,0.0018018018018018018,0.32252252252252256,1.8130391836166382,5.146312713623047,gcm_hamming,gcm_hamming,11656,13504.838581979333,-12904.88627663179,611.2034516509011,0.7521206186172789,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,103147.15770222122,116372.90431349998,116364.27878516441,116663.2474305039,116052.043978853,65.0,9.0,natural,,,,
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,250,0.25g,1125,randk,in,9,0.5,2.0,0.0012611476443563643,6.521143913269043,0.5873873873873874,2.1665289402008057,0.6684684684684684,0.0,0.3315315315315316,1.866104006767273,5.045680046081543,gcm_hamming,gcm_hamming,11656,13432.941855909943,-12847.641177366051,596.5814079547126,0.7521206186172789,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,103219.0544282906,116390.48801081901,116376.96058791404,116663.27701361137,116066.69560565666,65.0,9.0,natural,,,,
