arch,condition,seed,task,rho,wd,step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,k_modes,n_modes_touched,basis,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1001,div,0.02,0.1,final,randunits,units,1,0.0006510416666666666,2.0,0.9984581897333575,0.006571352016180754,1.0,0.0002918789687100798,0.9909502262443439,0.00904977375565611,-3.2959746043559335e-17,0.020616330206394196,9.990184783935547,rulex,gcm_linear,11247,-190.2291711463622,112220.32813937138,4130.709454117706,0.2,0.05,0.02014611528822055,0.98,0.0001,112558.76820593716,112757.58470445657,112766.02305285714,112748.99737708352,4659.378691829843,528.6692377121373,,,,1536.0,grad,-3.224370002746582,-0.08954249322414398
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1001,div,0.02,0.1,final,randunits,units,2,0.0013020833333333333,2.0,0.9985488844549247,0.006544323638081551,1.0,0.0002928490284830332,0.9909502262443439,0.00904977375565611,-3.2959746043559335e-17,0.01999826170504093,9.977702140808105,rulex,gcm_linear,11247,-190.10774265667715,112248.63508556996,4141.360876269229,0.2,0.05,0.02014611528822055,0.98,0.0001,112558.76820593716,112757.42533979556,112765.8854815223,112748.87594859384,4641.601739293108,500.240863023879,,,,1536.0,grad,-4.834421157836914,-0.012515420094132423
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1001,div,0.02,0.1,final,randunits,units,4,0.0026041666666666665,2.0,0.9982768002902231,0.0066344235092401505,1.0,0.00029866606928408146,0.9909502262443439,0.00904977375565611,-3.2959746043559335e-17,0.02055332437157631,9.976387977600098,rulex,gcm_linear,11247,-190.13123928448476,112163.37345813299,4109.406609814655,0.2,0.05,0.02014611528822055,0.98,0.0001,112558.76820593716,112757.4824614054,112765.92357413552,112748.89944522164,4694.932596903309,585.5259870886539,,,,1536.0,grad,-6.37586784362793,-0.050812844187021255
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1001,div,0.02,0.1,final,randunits,units,8,0.005208333333333333,2.0,0.9983674950117903,0.006727317813783884,1.0,0.0002951914502773434,0.9909502262443439,0.00904977375565611,-3.2959746043559335e-17,0.019606206566095352,9.965781211853027,rulex,gcm_linear,11247,-190.10057388684072,112191.7711674236,4120.05803196618,0.2,0.05,0.02014611528822055,0.98,0.0001,112558.76820593716,112757.42750000679,112765.87821929238,112748.868779824,4677.155644366576,557.0976124003956,,,,1536.0,grad,-5.200106143951416,-0.04886099323630333
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1001,div,0.02,0.1,final,randunits,units,16,0.010416666666666666,2.0,0.9982768002902231,0.0067232875153422356,1.0,0.00030354486079886556,0.9909502262443439,0.00904977375565611,-3.2959746043559335e-17,0.022142333909869194,9.923163414001465,rulex,gcm_linear,11247,-190.04455219647207,112163.28677104498,4109.406609814655,0.2,0.05,0.02014611528822055,0.98,0.0001,112558.76820593716,112757.34560342405,112765.76868693612,112748.81275813363,4694.932596903309,585.5259870886539,,,,1536.0,grad,-9.561695098876953,-0.20186050236225128
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1001,div,0.02,0.1,final,randunits,units,32,0.020833333333333332,2.0,0.9982768002902231,0.007618884555995464,1.0,0.00036423091660253704,0.9909502262443439,0.00904977375565611,-3.2959746043559335e-17,0.020104339346289635,9.999991416931152,rulex,gcm_linear,11247,-190.00919186016836,112163.25141070868,4109.406609814655,0.2,0.05,0.02014611528822055,0.98,0.0001,112558.76820593716,112757.34939306682,112765.78070895455,112748.77739779733,4694.932596903309,585.5259870886539,,,,1536.0,grad,-22.11775016784668,-0.29029640555381775
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1001,div,0.02,0.1,final,randunits,units,64,0.041666666666666664,2.0,0.9982768002902231,0.0077741495333611965,1.0,0.00038343426422216,0.9909502262443439,0.00904977375565611,-3.2959746043559335e-17,0.025063514709472656,10.011528968811035,rulex,gcm_linear,11247,-189.74650799176015,112162.98872684027,4109.406609814655,0.2,0.05,0.02014611528822055,0.98,0.0001,112558.76820593716,112757.08849200004,112765.51719634316,112748.51471392892,4694.932596903309,585.5259870886539,,,,1536.0,grad,-13.067818641662598,-0.2495577335357666
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1001,div,0.02,0.1,final,randunits,units,128,0.08333333333333333,2.0,0.997823326682387,0.009718155488371849,1.0,0.000519060471560806,1.0,0.0,0.0,0.014818442054092884,9.714757919311523,rulex,gcm_linear,11247,-189.6389430656127,112045.2360287453,4114.712973213398,0.2,0.05,0.02265187969924812,1.0,0.0001,112558.76820593716,112756.92133880456,112765.34989135049,112748.40714900277,4817.88409347086,703.1711202574616,,,,1536.0,grad,-14.90587043762207,-0.23218047618865967
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1001,div,0.02,0.1,final,randunits,units,256,0.16666666666666666,2.0,0.9970070741882823,0.01365716103464365,1.0,0.0008628086070530117,0.9909502262443439,0.00904977375565611,-3.2959746043559335e-17,0.032589834183454514,9.688414573669434,rulex,gcm_linear,11247,-190.08305107495107,111765.32802428784,3957.1226874879544,0.2,0.05,0.02265187969924812,0.98,0.0001,112558.76820593716,112757.50531754548,112765.98384825967,112748.85125701211,4940.645920212224,983.5232327242699,,,,1536.0,grad,-16.026073455810547,-0.29029640555381775
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1001,div,0.02,0.1,final,randunits,units,512,0.3333333333333333,2.0,0.9911119172864139,0.037659503519535065,0.9996298010180472,0.0044869002886116505,0.9773755656108597,0.00904977375565611,0.013574660633484193,0.1045779138803482,8.59632682800293,rulex,gcm_linear,11247,-186.91835438153066,110488.70168976103,3808.4820752315964,0.2,0.05,0.027663408521303258,0.98,0.017045762711864407,112558.76820593716,112754.6157041275,112763.03840605996,112745.68656031869,6065.466945789256,2256.9848705576596,,,,1536.0,grad,-25.054462432861328,-0.29029640555381775
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,none,-,0,0.0,,0.999546526392164,0.003258776618167758,1.0,0.00032068241853266954,0.995475113122172,0.0,0.004524886877828038,0.0199061818420887,8.762744903564453,rulex,gcm_linear,11247,-189.97993408581533,112557.28776415416,4290.1487905936965,0.2,0.05,0.02014611528822055,1.0,0.0001,112558.76820593716,112757.62750398499,112765.78259150765,112748.74814002297,4481.609166462509,191.4603758688123,,,,,,,
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,lowpass,in,0,0.0,,0.006076546345002721,12.397608757019043,0.007403979639055993,12.339105606079102,0.004524886877828055,0.004524886877828055,0.9909502262443439,12.470287322998047,-0.04564325138926506,gcm_linear,gcm_linear,11247,2139.8337808952638,-2149.3994987690676,-9.327747311384883,0.24940562575637185,0.632455532033676,0.9999,0.5,0.9999,112558.76820593716,110534.34091138764,110534.08170478127,110418.9344250419,112568.33392381096,112577.66167112235,23.0,0.0,dlog,,,,
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,lowpass,in,1,1.0,,0.007164883003809178,12.739255905151367,0.007681628875520592,12.712854385375977,0.0,0.0,1.0,12.719979286193848,-0.11524572968482971,gcm_linear,gcm_linear,11247,2130.677302967102,-2139.917606658564,-9.32785670539306,1.1696070952851467,1.192737828708027,0.9999,0.0,0.9999,112558.76820593716,110492.98978723411,110492.28717391274,110428.09090297006,112568.00850962862,112577.33636633401,23.0,1.0,dlog,,,,
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,lowpass,in,2,2.0,,0.008343914384182841,12.419342994689941,0.01092086996760759,12.216141700744629,0.004524886877828055,0.0,0.995475113122172,11.938750267028809,0.4546687602996826,gcm_linear,gcm_linear,11247,2911.5633899078675,-2919.0861497659207,-10.631237034016522,1.8188316122170607,2.7790625636246915,0.9973942355889724,1.0,0.9999,112558.76820593716,109765.63513038983,109956.431030915,109647.20481602929,112566.29096579521,112576.92220282923,23.0,2.0,dlog,,,,
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,lowpass,in,3,3.0,,0.009160166878287683,12.442608833312988,0.011198519204072188,12.236077308654785,0.004524886877828055,0.0,0.995475113122172,11.937250137329102,0.46478644013404846,gcm_linear,gcm_linear,11247,2877.7977219925233,-2879.4024279931036,-16.2830429241003,1.458532947443422,2.2493653007613967,0.9973942355889724,1.0,0.9999,112558.76820593716,109843.08408804587,109967.54923884652,109680.97048394463,112560.37291193774,112576.65595486184,23.0,3.0,dlog,,,,
transformer,transformer_div_rho0.02_wd0.1_tiersNone,1002,div,0.02,0.1,final,lowpass,in,4,4.0,,0.008888082713586069,12.46597957611084,0.011291068949560388,12.259535789489746,0.004524886877828055,0.0,0.995475113122172,11.95867919921875,0.4666706323623657,gcm_linear,gcm_linear,11247,2935.2237540588685,-2938.8011446786113,-14.399107627396006,1.458532947443422,2.2493653007613967,0.9973942355889724,1.0,0.9999,112558.76820593716,109772.14504193675,109927.1121517875,109623.54445187829,112562.3455965569,112576.7447041843,23.0,4.0,dlog,,,,
