arch,condition,seed,task,rho,wd,step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,8,0.004166666666666667,2.0,0.9799117196648951,0.09340128302574158,0.9994484280198566,0.001849941210821271,0.990990990990991,0.009009009009009009,1.9081958235744878e-17,0.013936562463641167,10.501401901245117,rulex,gcm_hamming,11323,85523.95086066792,23325.333080452074,3706.9528310108135,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27795.41718377296,39024.049438422175,38376.26207095906,8177.0369343317,4470.084103320886,1920.0,grad,-0.3502982258796692,-0.14187097549438477
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,16,0.008333333333333333,2.0,0.9799117196648951,0.09283257275819778,0.9994484280198566,0.0019319197162985802,0.9954954954954955,0.0045045045045045045,-4.597017211338539e-17,0.013836462050676346,10.48859977722168,rulex,gcm_hamming,11323,85518.44604572274,23338.61016873629,3731.079677600287,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27800.921998718128,39037.611648266764,38390.30870706365,8193.391507582126,4462.311829981839,1920.0,grad,-0.67329341173172,-0.1669701635837555
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,32,0.016666666666666666,2.0,0.9797315557157013,0.09226306527853012,0.9994484280198566,0.0018519337754696608,0.9954954954954955,0.0045045045045045045,-4.597017211338539e-17,0.013570113107562065,10.462936401367188,rulex,gcm_hamming,11323,85545.92958995973,23274.891730109197,3727.553929711048,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27773.438454481126,39037.6145617418,38390.42528945729,8226.100654082977,4498.546724371929,1920.0,grad,-1.3526002168655396,-0.14990241825580597
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,64,0.03333333333333333,2.0,0.9800018016394919,0.09219880402088165,0.9994484280198566,0.0017694535199552774,0.9954954954954955,0.0045045045045045045,-4.597017211338539e-17,0.013734023086726665,10.449277877807617,rulex,gcm_hamming,11323,85509.83400737918,23365.339654274896,3732.8425515449053,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27809.53403706169,39030.61598676965,38382.828607862444,8177.0369343317,4444.194382786794,1920.0,grad,-0.9471631050109863,-0.24906185269355774
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,128,0.06666666666666667,2.0,0.9797315557157013,0.09316437691450119,0.9994484280198566,0.0017800998175516725,1.0,0.0,0.0,0.013691380620002747,10.312860488891602,rulex,gcm_hamming,11323,85555.1921780479,23282.370362942765,3760.6497238832007,40.0,8.0,0.040192230576441106,1.0,0.017045762711864407,113319.36804444087,27764.175866392965,39009.943885272,38362.04285866544,8242.4552273334,4481.805503450199,1920.0,grad,-1.0239732265472412,-0.30729132890701294
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,256,0.13333333333333333,2.0,0.9797315557157013,0.09163151681423187,0.9994484280198566,0.002087394939735532,0.9954954954954955,0.0045045045045045045,-4.597017211338539e-17,0.015597100369632244,10.12840461730957,rulex,gcm_hamming,11323,85555.52989919364,23265.291420875295,3727.553929711048,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27763.838145247224,39023.390287106486,38375.617948596926,8226.100654082977,4498.546724371929,1920.0,grad,-1.8468973636627197,-0.21634714305400848
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1001,max,0.02,0.1,final,randunits,units,512,0.26666666666666666,2.0,0.9782902441221512,0.0899260938167572,0.9995403566832138,0.0014814051100984216,0.9864864864864865,0.013513513513513514,-2.7755575615628914e-17,0.02526301145553589,9.633688926696777,rulex,gcm_hamming,11323,85506.27787987201,23009.11973839812,3651.094253418184,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27813.09016456886,39092.22183400914,38451.87262470052,8455.064679588924,4803.97042617074,1920.0,grad,-3.154331684112549,-0.2532375156879425
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,none,-,0,0.0,,0.9786505720205387,0.09812752902507782,0.9993564993564994,0.0019237997476011515,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.0732899159193039,10.187210083007812,rulex,gcm_hamming,11323,85500.04001186434,23072.282848507864,3609.8920560177203,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27819.32803257652,39304.434354846926,38709.0955912523,8356.937240086376,4747.0451840686555,,,,
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,0,0.0,,0.9786505720205387,0.09812752902507782,0.9993564993564994,0.0019237997476011515,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.0732899159193039,10.187210083007812,rulex,gcm_hamming,11323,85500.04001186434,23072.282848507864,3609.8920560177203,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27819.32803257652,39304.434354846926,38709.0955912523,8356.937240086376,4747.0451840686555,1920.0,grad,,
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,1,0.0005208333333333333,,0.9787406539951355,0.09805014729499817,0.9993564993564994,0.0019243969582021236,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07336012274026871,10.162042617797852,rulex,gcm_hamming,11323,85508.0319976652,23082.408309902065,3611.6549299623384,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27811.336046775676,39288.29742867276,38692.958665078135,8340.58266683595,4728.927736873611,1920.0,grad,5.046299457550049,-0.1626712828874588
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,2,0.0010416666666666667,,0.9786505720205387,0.09810959547758102,0.9993564993564994,0.001926362863741815,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07354989647865295,10.141855239868164,rulex,gcm_hamming,11323,85502.19610939568,23070.126750976535,3609.8920560177203,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27817.17193504519,39297.12824374959,38701.78948015496,8356.937240086376,4747.0451840686555,1920.0,grad,3.4302423000335693,-0.1626712828874588
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,4,0.0020833333333333333,,0.9789208179443294,0.09807026386260986,0.9993564993564994,0.001915634493343532,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07359974086284637,10.104788780212402,rulex,gcm_hamming,11323,85521.55474775584,23105.1204542015,3615.1806778515793,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27797.81329668502,39258.419437950106,38663.08067435548,8307.8735203351,4692.692842483521,1920.0,grad,3.3468971252441406,-0.23291443288326263
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,8,0.004166666666666667,,0.9786505720205387,0.09812847524881363,0.9993564993564994,0.0018923914758488536,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07434125244617462,10.045642852783203,rulex,gcm_hamming,11323,85502.08999867337,23070.23286169884,3609.8920560177203,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27817.278045767496,39298.272023981066,38702.93361586854,8356.937240086376,4747.0451840686555,1920.0,grad,2.8721299171447754,-0.23291443288326263
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,16,0.008333333333333333,,0.9786505720205387,0.09757384657859802,0.9994484280198566,0.0018164163921028376,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07434846460819244,9.937769889831543,rulex,gcm_hamming,11323,85508.07976353614,23064.243096836075,3609.8920560177203,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27811.28828090473,39281.531831806155,38686.19342369363,8356.937240086376,4747.0451840686555,1920.0,grad,2.2347488403320312,-0.23291443288326263
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,32,0.016666666666666666,,0.9787406539951355,0.09687070548534393,0.9995403566832138,0.0017143519362434745,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07894936203956604,9.765487670898438,rulex,gcm_hamming,11323,85508.85190232345,23081.588405243794,3611.6549299623384,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27810.516142117405,39264.47281653211,38669.13440007493,8340.58266683595,4728.927736873611,1920.0,grad,1.8161654472351074,-0.23291443288326263
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,64,0.03333333333333333,,0.9786505720205387,0.09657444059848785,0.9996322853465711,0.001694775652140379,0.972972972972973,0.02702702702702703,-5.551115123125783e-17,0.08754728734493256,9.469813346862793,rulex,gcm_hamming,11323,85503.79423664456,23060.756350388598,3585.7652094282457,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27815.5738077963,39261.96733409688,38649.70363253877,8340.58266683595,4754.817457407704,1920.0,grad,1.4974982738494873,-0.3126118779182434
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,128,0.06666666666666667,,0.9792811458427169,0.09519227594137192,0.9994484280198566,0.001795738353393972,0.9684684684684685,0.03153153153153153,1.3877787807814457e-17,0.09322653710842133,8.996134757995605,rulex,gcm_hamming,11323,85510.32026538975,23174.07845171221,3574.7767534936456,40.0,8.0,0.040192230576441106,0.96,0.017045762711864407,113319.36804444087,27809.047779051114,39209.47641164586,38596.31927270219,8209.74608083255,4634.969327338905,1920.0,grad,1.1663899421691895,-0.3126118779182434
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,256,0.13333333333333333,,0.9791910638681199,0.09351272135972977,0.9994484280198566,0.0019729139748960733,0.9684684684684685,0.03153153153153153,1.3877787807814457e-17,0.11205359548330307,8.275705337524414,rulex,gcm_hamming,11323,85556.29521994974,23109.98604995718,3573.0138795490275,40.0,8.0,0.040192230576441106,0.96,0.017045762711864407,113319.36804444087,27763.07282449113,39185.236406629534,38573.2339167051,8226.100654082977,4653.086774533949,1920.0,grad,0.7636327743530273,-0.3126118779182434
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,neurons,units,512,0.26666666666666666,,0.9797315557157013,0.08996329456567764,0.9995403566832138,0.0020658865105360746,0.9594594594594594,0.04054054054054054,2.7755575615628914e-17,0.1577654629945755,7.24729061126709,rulex,gcm_hamming,11323,85520.82165720567,23241.463217239376,3538.1808980837477,40.0,8.0,0.040192230576441106,0.96,0.017045762711864407,113319.36804444087,27798.5463872352,39203.32080656812,38616.15479249284,8095.264068079575,4557.083169995827,1920.0,grad,0.43543440103530884,-0.3126118779182434
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,0,0.0,0.0,0.9786505720205387,0.09812752902507782,0.9993564993564994,0.0019237997476011515,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.0732899159193039,10.187210083007812,rulex,gcm_hamming,11323,85500.04001186434,23072.282848507864,3609.8920560177203,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27819.32803257652,39304.434354846926,38709.0955912523,8356.937240086376,4747.0451840686555,1920.0,grad,,
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,1,0.0005208333333333333,0.0,0.9788307359697325,0.09807833284139633,0.9993564993564994,0.0019211742328479886,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07332446426153183,10.18482780456543,rulex,gcm_hamming,11323,85500.25654509023,23108.301209672063,3613.4178039069593,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27819.11149935063,39293.178980415316,38697.84021682069,8324.228093585525,4710.810289678566,1920.0,grad,0.48948198556900024,-0.10358752310276031
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,2,0.0010416666666666667,0.0,0.9785604900459418,0.09812667220830917,0.9993564993564994,0.001920570619404316,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07343953102827072,10.184443473815918,rulex,gcm_hamming,11323,85499.35959804314,23054.845815134016,3608.1291820730994,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27820.00844639772,39306.648081367464,38711.30931777284,8373.2918133368,4765.162631263701,1920.0,grad,0.0895698070526123,-0.17181439697742462
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,4,0.0020833333333333333,0.0,0.9785604900459418,0.09810169786214828,0.9994484280198566,0.0019336860859766603,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07280565053224564,10.174541473388672,rulex,gcm_hamming,11323,85499.07282141116,23055.132591766007,3608.1291820730994,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27820.29522302971,39311.22597247884,38715.88705510423,8373.2918133368,4765.162631263701,1920.0,grad,0.15001104772090912,-0.08424609899520874
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,8,0.004166666666666667,0.0,0.9784704080713449,0.09836054593324661,0.9993564993564994,0.0019087103428319097,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07322653383016586,10.188709259033203,rulex,gcm_hamming,11323,85473.16984709147,23062.91811889065,3606.3663081284794,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27846.198197349397,39326.581329172106,38731.24113768861,8389.646386587225,4783.280078458745,1920.0,grad,-1.2071592807769775,-0.17447268962860107
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,16,0.008333333333333333,0.0,0.9782902441221512,0.09792947769165039,0.9993564993564994,0.0019488329999148846,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07389986515045166,10.144942283630371,rulex,gcm_hamming,11323,85479.67865065017,23020.17442094187,3602.8405602392404,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27839.689393790704,39341.0477345638,38745.70897073075,8422.355533088075,4819.514972848835,1920.0,grad,-1.6239076852798462,-0.16093313694000244
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,32,0.016666666666666666,0.0,0.9782902441221512,0.09763725101947784,0.9994484280198566,0.0019404899794608355,0.972972972972973,0.02702702702702703,-5.551115123125783e-17,0.07584867626428604,10.126564025878906,rulex,gcm_hamming,11323,85499.03022604433,22993.05057220866,3578.7137136497677,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27820.337818396543,39304.57047898099,38696.88719839379,8406.000959837651,4827.287246187883,1920.0,grad,-0.6156673431396484,-0.17124532163143158
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,64,0.03333333333333333,0.0,0.9782001621475542,0.09799311310052872,0.9994484280198566,0.0018617642344906926,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07086854428052902,10.065985679626465,rulex,gcm_hamming,11323,85495.37730462433,22986.35831977266,3601.0776862946195,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27823.990739816538,39293.93717271611,38686.25424665734,8438.7101063385,4837.63242004388,1920.0,grad,-1.1765871047973633,-0.22736531496047974
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,128,0.06666666666666667,0.0,0.9786505720205387,0.0970914214849472,0.9994484280198566,0.0019981779623776674,0.9819819819819819,0.018018018018018018,3.8163916471489756e-17,0.06827384978532791,9.989319801330566,rulex,gcm_hamming,11323,85520.1149713214,23059.980162389867,3634.018902607192,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27799.253073119475,39290.78854805753,38719.46783799455,8373.2918133368,4739.272910729608,1920.0,grad,-1.037392020225525,-0.21352100372314453
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,256,0.13333333333333333,0.0,0.9772993424015854,0.09875067323446274,0.9993564993564994,0.0021416028030216694,0.9774774774774775,0.018018018018018018,0.004504504504504497,0.07120205461978912,9.83083724975586,rulex,gcm_hamming,11323,85495.7094693814,22794.54690987393,3588.9938429600415,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,27823.658575059468,39400.855416362734,38822.04894918725,8618.10550814558,5029.111665185538,1920.0,grad,-1.2712160348892212,-0.23545464873313904
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,512,0.26666666666666666,0.0,0.9789208179443294,0.09642840176820755,0.9992645706931421,0.0024242927320301533,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.09380250424146652,9.327570915222168,rulex,gcm_hamming,11323,85516.54710575378,23110.128096203563,3615.1806778515793,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27802.820938687084,39247.10355431363,38673.22091264054,8307.8735203351,4692.692842483521,1920.0,grad,-1.8410987854003906,-0.24846118688583374
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,0,0.0,1.0,0.9786505720205387,0.09812752902507782,0.9993564993564994,0.0019237997476011515,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.0732899159193039,10.187210083007812,rulex,gcm_hamming,11323,85500.04001186434,23072.282848507864,3609.8920560177203,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27819.32803257652,39304.434354846926,38709.0955912523,8356.937240086376,4747.0451840686555,1920.0,grad,,
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,1,0.0005208333333333333,1.0,0.9787406539951355,0.09806904941797256,0.9993564993564994,0.0019202614203095436,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07333213090896606,10.177945137023926,rulex,gcm_hamming,11323,85499.911038233,23090.529269334256,3611.6549299623384,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27819.457006207867,39294.83473855779,38699.49597496316,8340.58266683595,4728.927736873611,1920.0,grad,1.7264155149459839,-0.12834253907203674
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,2,0.0010416666666666667,1.0,0.9782902441221512,0.09823320806026459,0.9993564993564994,0.001923230942338705,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07329215854406357,10.183250427246094,rulex,gcm_hamming,11323,85493.83934458774,23006.013727004287,3602.8405602392404,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27825.528699853123,39326.449932878466,38731.11152476594,8422.355533088075,4819.514972848835,1920.0,grad,0.2335364818572998,-0.22311164438724518
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,4,0.0020833333333333333,1.0,0.9782902441221512,0.09814833849668503,0.9993564993564994,0.0019161412492394447,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07346440106630325,10.17900562286377,rulex,gcm_hamming,11323,85499.04105266095,23000.812018931087,3602.8405602392404,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27820.326991779923,39316.10818082616,38720.76941603944,8422.355533088075,4819.514972848835,1920.0,grad,-0.6905352473258972,-0.05820121988654137
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,8,0.004166666666666667,1.0,0.9786505720205387,0.09805261343717575,0.9994484280198566,0.001931378967128694,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07331281155347824,10.184598922729492,rulex,gcm_hamming,11323,85505.11703822532,23067.20582214689,3609.8920560177203,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27814.251006215545,39296.152661865206,38700.81389827058,8356.937240086376,4747.0451840686555,1920.0,grad,-1.8410987854003906,-0.06377222388982773
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,16,0.008333333333333333,1.0,0.9787406539951355,0.09772083908319473,0.9995403566832138,0.0018921056762337685,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07202378660440445,10.169539451599121,rulex,gcm_hamming,11323,85494.0660356512,23096.374271916062,3611.6549299623384,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27825.302008789673,39287.703144615145,38680.01986426637,8340.58266683595,4728.927736873611,1920.0,grad,-0.4739390015602112,-0.1441034972667694
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,32,0.016666666666666666,1.0,0.9785604900459418,0.0978895053267479,0.9993564993564994,0.001986691728234291,0.9819819819819819,0.018018018018018018,3.8163916471489756e-17,0.07456405460834503,10.12781047821045,rulex,gcm_hamming,11323,85506.54173569451,23055.435950821702,3632.256028662571,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27812.826308746357,39298.329990213366,38690.646556084605,8389.646386587225,4757.3903579246535,1920.0,grad,-0.591606855392456,-0.14456383883953094
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,64,0.03333333333333333,1.0,0.9786505720205387,0.09677944332361221,0.9995403566832138,0.001872661174274981,0.972972972972973,0.02702702702702703,-5.551115123125783e-17,0.07345377653837204,10.070022583007812,rulex,gcm_hamming,11323,85493.32944993293,23071.221137100234,3585.7652094282457,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27826.038594507936,39296.28832561299,38700.9460219793,8340.58266683595,4754.817457407704,1920.0,grad,-0.8149817585945129,-0.24824094772338867
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,128,0.06666666666666667,1.0,0.9785604900459418,0.09652905911207199,0.9992645706931421,0.0020966622978448868,0.972972972972973,0.02702702702702703,-5.551115123125783e-17,0.07617784291505814,10.023237228393555,rulex,gcm_hamming,11323,85505.60607354806,23040.82706629007,3584.0023354836267,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27813.761970892818,39309.72898752019,38702.18670195863,8356.937240086376,4772.934904602749,1920.0,grad,-2.692823886871338,-0.2059345692396164
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,256,0.13333333333333333,1.0,0.9777497522745698,0.09667988866567612,0.9993564993564994,0.002312177326530218,0.9864864864864865,0.013513513513513514,-2.7755575615628914e-17,0.06343427300453186,9.900605201721191,rulex,gcm_hamming,11323,85484.78947419801,22921.903460901838,3640.5166983295785,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,27834.578570242847,39362.08956772611,38740.80475158021,8553.191807670588,4912.675109341009,1920.0,grad,-1.9863812923431396,-0.2259492129087448
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,512,0.26666666666666666,1.0,0.977659670299973,0.0928356871008873,0.9992645706931421,0.0024219544138759375,0.9819819819819819,0.018018018018018018,3.8163916471489756e-17,0.07965973019599915,9.318137168884277,rulex,gcm_hamming,11323,85520.47113013628,22860.33208442949,3614.6269777954867,40.0,8.0,0.04269799498746867,0.98,0.017045762711864407,113319.36804444087,27798.89691430459,39378.91693026349,38802.67369288728,8553.191807670588,4938.564829875101,1920.0,grad,-1.9863812923431396,-0.3126118779182434
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,0,0.0,2.0,0.9786505720205387,0.09812752902507782,0.9993564993564994,0.0019237997476011515,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.0732899159193039,10.187210083007812,rulex,gcm_hamming,11323,85500.04001186434,23072.282848507864,3609.8920560177203,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27819.32803257652,39304.434354846926,38709.0955912523,8356.937240086376,4747.0451840686555,1920.0,grad,,
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,1,0.0005208333333333333,2.0,0.9786505720205387,0.09816063195466995,0.9993564993564994,0.0019225523574277759,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07306021451950073,10.18781852722168,rulex,gcm_hamming,11323,85500.49613250389,23071.826727868327,3609.8920560177203,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27818.87191193698,39295.44433266446,38687.76105422303,8356.937240086376,4747.0451840686555,1920.0,grad,-0.23429852724075317,0.029616229236125946
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,2,0.0010416666666666667,2.0,0.9785604900459418,0.09808018058538437,0.9993564993564994,0.0019237813539803028,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07342483848333359,10.186539649963379,rulex,gcm_hamming,11323,85499.87995332954,23054.32545984762,3608.1291820730994,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27819.48809111132,39313.893203323336,38718.55443972871,8373.2918133368,4765.162631263701,1920.0,grad,-0.30789896845817566,0.046754710376262665
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,4,0.0020833333333333333,2.0,0.9784704080713449,0.09836050122976303,0.9993564993564994,0.001951219281181693,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.0726088136434555,10.181642532348633,rulex,gcm_hamming,11323,85493.93161913939,23042.156346842734,3606.3663081284794,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27825.43642530148,39317.09457761571,38712.456270401926,8389.646386587225,4783.280078458745,1920.0,grad,-0.4471050202846527,-0.032120317220687866
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,8,0.004166666666666667,2.0,0.9786505720205387,0.09771851450204849,0.9993564993564994,0.0019364927429705858,0.9819819819819819,0.018018018018018018,3.8163916471489756e-17,0.07285494357347488,10.180205345153809,rulex,gcm_hamming,11323,85508.21583582376,23071.87929788749,3634.018902607192,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27811.1522086171,39305.772093122454,38710.43339652345,8373.2918133368,4739.272910729608,1920.0,grad,-0.3484944999217987,-0.1583756059408188
kimi,kimi_max_rho0.02_wd0.1_tiersNone,1002,max,0.02,0.1,final,randunits,units,16,0.008333333333333333,2.0,0.9782001621475542,0.09786536544561386,0.9993564993564994,0.0019523018272593617,0.9774774774774775,0.02252252252252252,-6.938893903907228e-18,0.07339289039373398,10.158759117126465,rulex,gcm_hamming,11323,85506.91225098539,22974.82337341159,3601.0776862946195,40.0,8.0,0.040192230576441106,0.98,0.017045762711864407,113319.36804444087,27812.45579345547,39316.164431159945,38744.82808036134,8438.7101063385,4837.63242004388,1920.0,grad,-0.7069010734558105,-0.13311496376991272
