arch,condition,seed,task,rho,wd,step,step_req,grok_step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,k_modes,n_modes_touched,basis,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,64,0.03333333333333333,0.0,0.9447797495721106,0.18119043111801147,0.999905168326221,0.0005862441612407565,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.05331818759441376,15.826933860778809,rulex,gcm_circular,11656,35125.91393830234,70512.37453473729,8243.66164590288,25.722163336702906,0.05,0.10033057644110276,1.0,0.05093728813559323,116651.99628420055,116841.58360213507,81526.0823458982,82242.26368015533,19257.36945706379,11013.70781116091,,,,1920.0,grad,-33.52646255493164,-0.11744587123394012
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,128,0.06666666666666667,0.0,0.9391946671471039,0.2045019567012787,0.9998103366524419,0.0007990745361894369,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.061226483434438705,15.762308120727539,rulex,gcm_circular,11656,34678.4965374654,69976.57285955401,8148.835529481801,25.722163336702906,0.05,0.1053421052631579,1.0,0.05093728813559323,116651.99628420055,116827.94194370719,81973.49974673515,82903.40707820182,20145.762416662936,11996.926887181135,,,,1920.0,grad,-30.824525833129883,-0.1321561485528946
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,256,0.13333333333333333,0.0,0.929015404017656,0.2347220480442047,0.9998103366524419,0.0008700626203790307,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.06343694776296616,15.450249671936035,rulex,gcm_circular,11656,31969.63776137287,70959.67409132169,8024.319945507661,20.62677075442492,0.05,0.11536516290726817,1.0,0.06788305084745763,116651.99628420055,116830.9164987259,84682.35852282768,85603.06333916908,21747.00437701365,13722.68443150599,,,,1920.0,grad,-37.510643005371094,-0.17921333014965057
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,512,0.26666666666666666,0.0,0.8957751553914062,0.33213648200035095,0.9997155049786629,0.0015873616794124246,0.990990990990991,0.0036036036036036037,0.005405405405405425,0.059204213321208954,14.30013370513916,rulex,gcm_circular,11656,26992.873518246954,70464.11981550454,7624.810669389135,16.54074216800056,0.05,0.14794010025062657,1.0,0.10177457627118645,116651.99628420055,116829.59619283944,89659.1227659536,90658.68863409286,26819.81361983819,19195.002950449056,,,,1920.0,grad,-44.66643142700195,-0.2065737098455429
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,0,0.0,1.0,0.9514458156922799,0.16091285645961761,0.999905168326221,0.0005260996986180544,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.05979934707283974,15.974607467651367,rulex,gcm_circular,11656,36800.7130019849,70011.09501340146,8347.370879913398,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116839.06682223675,79851.28328221565,80581.91019004112,18187.559148727585,9840.188268814187,,,,1920.0,grad,,
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,1,0.0005208333333333333,1.0,0.9510854877938925,0.16075271368026733,0.999905168326221,0.000526241899933666,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.059759266674518585,15.95406436920166,rulex,gcm_circular,11656,36657.74238969738,70090.63213691348,8341.977438065289,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116838.52332294203,79994.25389450317,80739.18377583747,18245.599195654977,9903.621757589688,,,,1920.0,grad,10.54201602935791,-0.07040461897850037
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,2,0.0010416666666666667,1.0,0.9513557337176831,0.16092944145202637,0.999905168326221,0.0005276416195556521,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.05899950861930847,15.962906837463379,rulex,gcm_circular,11656,36753.04768588001,70042.90195731247,8346.022519451368,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116838.67711172956,79898.94859832054,80600.57797473198,18202.069160459432,9856.046641008064,,,,1920.0,grad,2.7698681354522705,-0.08795926719903946
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,4,0.0020833333333333333,1.0,0.9500945860733268,0.16451437771320343,0.999905168326221,0.0005324308294802904,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.05894596502184868,15.987500190734863,rulex,gcm_circular,11656,36399.516676921194,70174.41575555704,8327.145472982991,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116840.11975360586,80252.47960727935,80989.91594212776,18405.209324705298,10078.063851722307,,,,1920.0,grad,-22.763568878173828,-0.012335419654846191
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,8,0.004166666666666667,1.0,0.9493739302765517,0.1676318645477295,0.999905168326221,0.0005261077312752604,0.9945945945945946,0.0,0.00540540540540535,0.05909077450633049,16.0194149017334,rulex,gcm_circular,11656,36334.95634939129,70127.96747772984,8346.726973212499,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116839.1480337193,80317.03993480926,81083.67038815742,18535.79943029193,10189.07245707943,,,,1920.0,grad,-44.66643142700195,-0.10362573713064194
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,16,0.008333333333333333,1.0,0.9502747500225205,0.16319255530834198,0.999905168326221,0.0005451599135994911,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.0612499974668026,15.898208618164062,rulex,gcm_circular,11656,36661.121281165426,69944.52789570056,8329.842193907045,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116839.8349917124,79990.87500303512,80732.73659365898,18376.189301241604,10046.347107334559,,,,1920.0,grad,-8.83415412902832,-0.088432177901268
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,32,0.016666666666666666,1.0,0.9496441762003424,0.16664429008960724,0.999905168326221,0.0005028520245105028,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.06011714041233063,15.8733491897583,rulex,gcm_circular,11656,36406.65066124851,70087.98991026035,8320.40367067286,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116842.30424538598,80245.34562295204,80999.03539317375,18477.75938336454,10157.35571269168,,,,1920.0,grad,-16.93655776977539,-0.12809202075004578
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,64,0.03333333333333333,1.0,0.9502747500225205,0.1682622730731964,0.999905168326221,0.0005847241845913231,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.060048408806324005,15.731982231140137,rulex,gcm_circular,11656,36391.86601712162,70213.78315974437,8329.842193907045,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116840.30361213161,80260.13026707893,81021.52027600532,18376.189301241604,10046.347107334559,,,,1920.0,grad,-25.542253494262695,-0.1683424711227417
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,128,0.06666666666666667,1.0,0.9394649130708945,0.19810645282268524,0.999905168326221,0.0005541737773455679,0.9945945945945946,0.0,0.00540540540540535,0.06075664237141609,15.837630271911621,rulex,gcm_circular,11656,34249.47093369419,70469.03195210072,8183.6931605022,25.722163336702906,0.05,0.1053421052631579,1.0,0.05093728813559323,116651.99628420055,116831.31648750366,82402.52535050636,83406.95828312164,20117.186558907837,11933.493398405637,,,,1920.0,grad,-53.85526657104492,-0.1720193475484848
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,256,0.13333333333333333,1.0,0.926763354652734,0.24230577051639557,0.9998103366524419,0.0007161604007706046,0.990990990990991,0.0018018018018018018,0.007207207207207226,0.05822129175066948,15.718517303466797,rulex,gcm_circular,11656,32029.22676922733,70503.63152667685,7979.141192267116,20.62677075442492,0.05,0.11787092731829574,1.0,0.06788305084745763,116651.99628420055,116827.8111256814,84622.76951497322,85283.0194095922,22098.279180563484,14119.137988296368,,,,1920.0,grad,-50.10536193847656,-0.17921333014965057
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,512,0.26666666666666666,1.0,0.8563192505179713,0.4725584387779236,0.9998103366524419,0.0021765197161585093,0.9945945945945946,0.0018018018018018018,0.0036036036036035486,0.045585837215185165,15.097881317138672,rulex,gcm_circular,11656,21798.568402547186,69546.23583937905,7322.2425674801925,13.264129161351102,0.05,0.1855265664160401,1.0,0.13566610169491525,116651.99628420055,116795.85549322345,94853.42788165336,95907.94894402748,32629.4346097545,25307.192042274306,,,,1920.0,grad,-50.10536193847656,-0.20747500658035278
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,0,0.0,2.0,0.9514458156922799,0.16091285645961761,0.999905168326221,0.0005260996986180544,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.05979934707283974,15.974607467651367,rulex,gcm_circular,11656,36800.7130019849,70011.09501340146,8347.370879913398,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116839.06682223675,79851.28328221565,80581.91019004112,18187.559148727585,9840.188268814187,,,,1920.0,grad,,
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,1,0.0005208333333333333,2.0,0.9511755697684893,0.16092702746391296,0.999905168326221,0.0005222352920100093,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.059912919998168945,15.97775936126709,rulex,gcm_circular,11656,36702.879504699056,70061.35339410568,8343.325798527314,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116839.2618109466,79949.11677950149,80689.62715953117,18231.089183923126,9887.763385395812,,,,1920.0,grad,-2.1033036708831787,-0.029772860929369926
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,2,0.0010416666666666667,2.0,0.9514458156922799,0.16133800148963928,0.999905168326221,0.0005302662029862404,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.05967322736978531,15.972747802734375,rulex,gcm_circular,11656,36776.61264182979,70035.19537355656,8347.370879913398,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116838.59306615655,79875.38364237075,80592.60983412986,18187.559148727585,9840.188268814187,,,,1920.0,grad,-3.3969926834106445,-0.09411343932151794
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,4,0.0020833333333333333,2.0,0.9511755697684893,0.16096921265125275,0.999905168326221,0.0005224247579462826,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.05939670652151108,15.975408554077148,rulex,gcm_circular,11656,36705.60672404224,70058.6261747625,8343.325798527314,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116838.83918611742,79946.3895601583,80654.25487035041,18231.089183923126,9887.763385395812,,,,1920.0,grad,-6.381941318511963,-0.041568323969841
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,8,0.004166666666666667,2.0,0.9519863075398612,0.1614171862602234,0.999905168326221,0.0005337598267942667,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.06016574800014496,15.934420585632324,rulex,gcm_circular,11656,36984.896383303945,69922.06186524566,8355.342394456778,32.07626121398996,0.05,0.09281328320802006,1.0,0.05093728813559323,116651.99628420055,116838.22645501985,79667.0999008966,80370.68881600624,18100.380430107718,9745.03803565094,,,,1920.0,grad,-3.8636293411254883,-0.0667080357670784
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,16,0.008333333333333333,2.0,0.9503648319971174,0.1648322492837906,0.999905168326221,0.0005654647247865796,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.05930109694600105,15.930961608886719,rulex,gcm_circular,11656,36462.49754192287,70159.010007137,8331.190554369074,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116836.09681650891,80189.49874227768,80952.995343144,18361.679289509757,10030.488735140683,,,,1920.0,grad,-23.212854385375977,-0.08666638284921646
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,32,0.016666666666666666,2.0,0.9496441762003424,0.17360474169254303,0.999905168326221,0.0006048651994206011,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.05663647875189781,15.915178298950195,rulex,gcm_circular,11656,36442.36239244396,70052.2781790649,8320.40367067286,32.07626121398996,0.05,0.09531904761904762,1.0,0.05093728813559323,116651.99628420055,116836.97072715827,80209.63389175659,81005.73784702545,18477.75938336454,10157.35571269168,,,,1920.0,grad,-36.43137741088867,-0.15609118342399597
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,64,0.03333333333333333,2.0,0.9464913070894514,0.1770402193069458,0.999905168326221,0.0005407860735431314,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.05782526358962059,15.938868522644043,rulex,gcm_circular,11656,35558.746350068395,70380.85119465485,8271.43716558228,25.722163336702906,0.05,0.10033057644110276,1.0,0.05093728813559323,116651.99628420055,116838.49262905284,81093.24993413215,81881.01451414352,18983.83590505957,10712.398739477292,,,,1920.0,grad,-30.096603393554688,-0.1347326934337616
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,128,0.06666666666666667,2.0,0.9443293396991262,0.18269871175289154,0.999905168326221,0.0005526960012502968,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.060779016464948654,15.534404754638672,rulex,gcm_circular,11656,35087.53456427509,70471.46204779517,8236.352298618827,25.722163336702906,0.05,0.10033057644110276,1.0,0.05093728813559323,116651.99628420055,116835.48207673267,81564.46171992546,82369.84933155304,19329.35197074911,11092.999672130283,,,,1920.0,grad,-32.35314178466797,-0.1720193475484848
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,256,0.13333333333333333,2.0,0.9253220430591839,0.23954150080680847,0.9998103366524419,0.0007705091848038137,0.9945945945945946,0.0,0.00540540540540535,0.04880077764391899,15.454944610595703,rulex,gcm_circular,11656,31482.881246346777,70836.5020574395,8004.032586557983,20.62677075442492,0.05,0.12037669172932332,1.0,0.06788305084745763,116651.99628420055,116831.23158995816,85169.11503785377,86171.97515147453,22336.64556697225,14332.612980414266,,,,1920.0,grad,-48.38500213623047,-0.1720193475484848
kimi,kimi_add_rho0.05_wd0.1_tiersNone,1002,add,0.05,0.1,19650,1g,19650,randunits,units,512,0.26666666666666666,2.0,0.8740653995135573,0.4018242359161377,0.9995258416311048,0.002547167707234621,0.9927927927927928,0.0018018018018018018,0.005405405405405443,0.058159925043582916,14.741877555847168,rulex,gcm_circular,11656,24068.29291560108,69985.35657996769,7453.636532823155,16.54074216800056,0.05,0.1679862155388471,1.0,0.11872033898305086,116651.99628420055,116824.4419263346,92583.70336859947,93773.18244593864,30051.98332145493,22598.346788631774,,,,1920.0,grad,-53.85526657104492,-0.18213507533073425
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,none,-,0,0.0,,0.000540491847581299,10.396918296813965,0.9998103366524419,0.0035123275592923164,1.0,0.0,0.0,0.004140306729823351,17.21958351135254,gcm_hamming,gcm_hamming,11656,16438.99804841788,-15209.025790513813,1241.4896521748014,0.7521206186172789,8.0,0.9999,1.0,0.9660084745762713,116651.99628420055,100212.99823578267,116505.9223217321,116495.15848010307,116663.51367847128,115422.02402629648,,,,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,0,0.0,,0.006395820196378705,10.071786880493164,0.007017543859649123,9.975730895996094,0.018018018018018018,0.007207207207207207,0.9747747747747747,9.893322944641113,0.15711314976215363,gcm_hamming,gcm_hamming,11656,2789.508997080018,-2798.98515693417,-9.186077702921466,0.2,0.05,0.9999,1.0,0.9999,116651.99628420055,113862.48728712053,113862.68172305351,113895.3080562902,116661.4724440547,116670.65852175762,64.0,0.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,1,1.0,,0.008287541662913251,8.815067291259766,0.010146989094357515,8.73960018157959,0.0036036036036036037,0.009009009009009009,0.9873873873873874,9.159245491027832,-0.4525977373123169,gcm_circular,gcm_circular,11656,2526.316733617132,-2532.721702654395,-11.783938800057513,2.8284271247461907,1.192737828708027,0.9973942355889724,0.0,0.9999,116651.99628420055,116261.5832677958,114125.67955058342,115038.76794951683,116658.40125323781,116670.18519203787,64.0,1.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,2,2.0,,0.009909017205657148,9.065788269042969,0.01166429587482219,8.949753761291504,0.018018018018018018,0.010810810810810811,0.9711711711711711,9.328485488891602,-0.3255141079425812,gcm_circular,gcm_circular,11656,726.8906052296807,-720.8019050123257,-23.597196582486504,1.8188316122170607,1.8206298492503845,0.9973942355889724,1.0,0.9999,116651.99628420055,116424.86630997629,115925.10567897087,116048.73856204277,116645.9075839832,116669.50478056568,64.0,2.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,3,3.0,,0.012971804341951176,9.1244478225708,0.013086770981507824,9.03210735321045,0.012612612612612612,0.012612612612612612,0.9747747747747748,9.170748710632324,0.07053495198488235,gcm_circular,gcm_circular,11656,1056.7513563817192,-1013.9081572408759,-59.43385341564135,2.2681341819523335,1.192737828708027,0.9948884711779449,0.5,0.9999,116651.99628420055,116239.77105851861,115595.24492781883,115864.29461997276,116609.1530850597,116668.58693847535,64.0,3.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,4,4.0,,0.012341230519772994,9.019736289978027,0.01669037458511143,8.738218307495117,0.010810810810810811,0.010810810810810811,0.9783783783783784,9.065773010253906,0.12774595618247986,gcm_circular,gcm_circular,11656,782.6396858876396,-748.8917091023468,-50.57540531399718,2.2681341819523335,1.8206298492503845,0.9948884711779449,0.5,0.9999,116651.99628420055,116554.83801920312,115869.35659831291,116227.45414489036,116618.24830741526,116668.82371272925,64.0,4.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,6,6.0,,0.01252139446896676,8.961338996887207,0.016311047889995257,8.629501342773438,0.0018018018018018018,0.012612612612612612,0.9855855855855856,9.31036376953125,-0.16659705340862274,gcm_circular,gcm_circular,11656,788.5123217290093,-751.3536365603795,-53.89802073909959,1.8188316122170607,2.2493653007613967,0.9948884711779449,0.0,0.9999,116651.99628420055,116345.19351888646,115863.48396247154,115921.6835798574,116614.83759903192,116668.73561977102,64.0,6.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,8,8.0,,0.01369246013872624,9.079146385192871,0.01896633475580844,8.608179092407227,0.007207207207207207,0.012612612612612612,0.9801801801801802,9.261826515197754,0.18970036506652832,gcm_circular,gcm_circular,11656,605.722432393377,-550.856234331819,-67.27652337349718,1.8188316122170607,2.2493653007613967,0.9923827067669173,0.26,0.9829542372881356,116651.99628420055,116411.33330393452,116046.27385180717,116175.57170432335,116597.13008613899,116664.40660951249,64.0,8.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,12,12.0,,0.013242050265741824,9.088028907775879,0.031199620673304885,8.3150053024292,0.018018018018018018,0.010810810810810811,0.9711711711711711,8.914400100708008,0.41899532079696655,gcm_circular,gcm_circular,11656,655.2904894536186,-609.5746267272916,-62.129784114440554,1.8188316122170607,2.7790625636246915,0.9923827067669173,1.0,0.9999,116651.99628420055,116173.29241219812,115996.70579474693,116103.23564284568,116606.28042147422,116668.41020558866,64.0,12.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,16,16.0,,0.017746148995585985,9.060315132141113,0.052347083926031296,7.681132793426514,0.021621621621621623,0.021621621621621623,0.9567567567567568,8.570964813232422,0.45131394267082214,gcm_hamming,gcm_hamming,11656,811.4973138325731,-671.0886409157392,-17.203613776699058,1.8188316122170607,3.433496875730229,0.9898769423558897,0.5,0.9829542372881356,116651.99628420055,115840.49897036797,116149.31020587211,116209.80726760154,116511.58761128371,116528.79122506041,64.0,16.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,24,24.0,,0.016755247275020268,9.08364486694336,0.10706495969653865,6.391349792480469,0.07027027027027027,0.023423423423423424,0.9063063063063064,7.464986324310303,1.6582919359207153,gcm_hamming,gcm_hamming,11656,1811.4109816710115,-1656.2381474600406,33.27916395232023,1.8188316122170607,4.2420422447320325,0.9898769423558897,0.9400000000000001,0.9829542372881356,116651.99628420055,114840.58530252954,116152.19819682365,116182.66503470665,116530.1026139419,116496.82344998958,64.0,24.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,32,32.0,,0.012431312494369877,9.435341835021973,0.21384542437174017,4.882129669189453,0.15135135135135136,0.014414414414414415,0.8342342342342343,5.763556480407715,3.8751416206359863,gcm_hamming,gcm_hamming,11656,3396.061545107863,-3248.8453798484115,110.05748009082163,1.8188316122170607,4.2420422447320325,0.9948884711779449,1.0,0.9829542372881356,116651.99628420055,113255.93473909269,116223.82171576744,116274.93855803733,116614.83759903192,116504.7801189411,64.0,32.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,48,48.0,,0.0025222952887127286,10.060937881469727,0.8016121384542437,0.7790505290031433,0.7585585585585586,0.0018018018018018018,0.2396396396396396,0.9946854114532471,11.394441604614258,gcm_hamming,gcm_hamming,11656,11582.582874533182,-10762.856167131045,830.5636902006663,1.1696070952851467,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,105069.41340966737,116345.1906017614,116380.0516437841,116662.83326699908,115832.26957679841,64.0,48.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,lowpass,in,74,74.0,,0.000540491847581299,10.396918296813965,0.9998103366524419,0.0035123275592923164,1.0,0.0,0.0,0.004140306729823351,17.21958351135254,gcm_hamming,gcm_hamming,11656,16438.99804841788,-15209.025790513813,1241.4896521748014,0.7521206186172789,8.0,0.9999,1.0,0.9660084745762713,116651.99628420055,100212.99823578267,116505.9223217321,116495.15848010307,116663.51367847128,115422.02402629648,64.0,74.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,etop,in,0,0.0,,0.000540491847581299,10.396918296813965,0.9998103366524419,0.0035123275592923164,1.0,0.0,0.0,0.004140306729823351,17.21958351135254,gcm_hamming,gcm_hamming,11656,16438.99804841788,-15209.025790513813,1241.4896521748014,0.7521206186172789,8.0,0.9999,1.0,0.9660084745762713,116651.99628420055,100212.99823578267,116505.9223217321,116495.15848010307,116663.51367847128,115422.02402629648,64.0,0.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,etop,in,2,0.05,,0.0008107377713719485,10.543205261230469,0.9979137031768611,0.010386633686721325,1.0,0.0,0.0,0.011292153038084507,16.764442443847656,gcm_hamming,gcm_hamming,11656,15829.486331947788,-14588.525353941004,1252.3896229550592,0.6031304356798886,8.0,0.9999,1.0,0.9660084745762713,116651.99628420055,100822.50995225276,116525.23983519798,116501.98885482078,116663.42492914882,115411.03530619376,64.0,2.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,etop,in,5,0.1,,0.0009008197459688316,10.643341064453125,0.993456614509246,0.03303484991192818,0.9963963963963964,0.0,0.003603603603603567,0.028849730268120766,16.186750411987305,gcm_hamming,gcm_hamming,11656,15582.727905421576,-14345.429834115697,1248.697133146663,0.7521206186172789,8.0,0.9999,1.0,0.9660084745762713,116651.99628420055,101069.26837877897,116515.00488608604,116506.14883559471,116663.39534604133,115414.69821289467,64.0,5.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,etop,in,10,0.2,,0.0009008197459688316,10.700432777404785,0.9658605974395448,0.12825769186019897,0.9747747747747748,0.0,0.02522522522522519,0.11048207432031631,15.088126182556152,gcm_hamming,gcm_hamming,11656,14441.677004072772,-13248.3338131778,1204.7422527357558,0.7521206186172789,8.0,0.9999,1.0,0.9660084745762713,116651.99628420055,102210.31928012778,116501.85437720543,116498.95850795036,116663.39534604133,115458.65309330558,64.0,10.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,etop,in,16,0.3,,0.0013512296189532474,10.680352210998535,0.8596491228070176,0.5383875370025635,0.8468468468468469,0.0,0.15315315315315314,0.550404965877533,13.138638496398926,gcm_hamming,gcm_hamming,11656,12524.678372661554,-11573.087024026667,962.8424949382461,0.9379155676525598,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,104127.317911539,116490.76621382957,116499.41934912925,116663.2474305039,115700.40493556566,64.0,16.0,natural,,,,
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1000,add,0.05,0.3,2500,0.25g,9725,etop,in,23,0.4,,0.001080983695162598,10.641210556030273,0.642769084874348,1.568358302116394,0.6486486486486487,0.0,0.3513513513513513,1.513106346130371,10.84825611114502,gcm_hamming,gcm_hamming,11656,9914.035873735353,-9376.352982303288,549.0227870578674,0.9379155676525598,6.475177148448455,0.9999,1.0,0.9660084745762713,116651.99628420055,106737.9604104652,116517.29826586967,116519.2685036016,116663.33617982635,116114.31339276848,64.0,23.0,natural,,,,
