arch,condition,seed,task,rho,wd,step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,k_modes,n_modes_touched,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,16,16.0,,0.014052788037113774,5.8100972175598145,0.01461665747380033,5.783565521240234,0.009009009009009009,0.0,0.990990990990991,11.265941619873047,-5.166418075561523,gcm_linear,gcm_linear,11323,561.7441655394214,-506.3316124442499,-60.07253667428449,0.2,0.05,0.9923827067669173,1.0,0.9829542372881356,113319.36804444087,112787.96645557968,112791.82618374153,112757.62387890145,113263.9554913457,113324.02802801998,56.0,16.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,24,24.0,,0.01450319791009819,5.903842926025391,0.015627872770729915,5.858017444610596,0.013513513513513514,0.0,0.9864864864864865,10.704493522644043,-4.567702293395996,gcm_linear,gcm_linear,11323,834.8254443403857,-771.7876117991837,-52.38052239311219,0.2,0.05,0.9923827067669173,1.0,0.9829542372881356,113319.36804444087,112533.29974579238,112532.5393614225,112484.54260010048,113256.33021189967,113308.71073429278,56.0,24.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,32,32.0,,0.013151968291144941,6.048408031463623,0.015076300790586505,5.994411945343018,0.009009009009009009,0.0,0.990990990990991,9.889103889465332,-3.5551750659942627,gcm_linear,gcm_linear,11323,624.2566920515674,-583.6560133780149,-57.15627467170998,0.2,0.632455532033676,0.9948884711779449,1.0,0.9999,113319.36804444087,112743.1617567731,112742.94114155098,112695.1113523893,113278.76736576731,113335.92364043902,56.0,32.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,48,48.0,,0.46320151337717325,1.4755686521530151,0.48657841514984373,1.3877449035644531,0.04954954954954955,0.18468468468468469,0.7657657657657657,9.06307315826416,-5.7959184646606445,rulex,gcm_circular,11323,5288.952777027764,31083.043298334844,43.76833204070863,4.3984280602251165,0.05,0.54635664160401,0.2,0.542364406779661,113319.36804444087,113385.04711754697,108030.4152674131,109208.1545419149,76991.14030111897,76947.37196907826,56.0,48.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,74,74.0,,0.9987388523556436,0.006968329194933176,1.0,0.0002196861314587295,1.0,0.0,0.0,0.0061150724068284035,18.67872428894043,rulex,gcm_circular,11323,50391.03371870485,62509.41838436686,4243.541988225596,40.0,0.05,0.02014611528822055,1.0,0.0001,113319.36804444087,113556.09601640102,62928.33432573602,63253.114238923044,4662.457929594754,418.9159413691583,56.0,74.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,0,0.0,,0.9987388523556436,0.006968329194933176,1.0,0.0002196861314587295,1.0,0.0,0.0,0.0061150724068284035,18.67872428894043,rulex,gcm_circular,11323,50391.03371870485,62509.41838436686,4243.541988225596,40.0,0.05,0.02014611528822055,1.0,0.0001,113319.36804444087,113556.09601640102,62928.33432573602,63253.114238923044,4662.457929594754,418.9159413691583,56.0,0.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,1,0.05,,0.9932438519052338,0.02542133256793022,0.9995403566832138,0.003703493857756257,0.972972972972973,0.0045045045045045045,0.02252252252252247,0.059216465801000595,16.98053550720215,rulex,gcm_circular,11323,49226.703961729676,62221.349204944694,3838.556891459239,40.0,0.05,0.025157644110275688,0.98,0.017045762711864407,113319.36804444087,113549.83196058703,64092.66408271119,64477.5805797033,5709.871769225738,1871.3148777664987,56.0,1.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,2,0.1,,0.9031618773083506,0.2771972715854645,0.9535760250045965,0.13459762930870056,0.9459459459459459,0.009009009009009009,0.04504504504504505,0.17452993988990784,16.675037384033203,rulex,gcm_circular,11323,24608.670834183373,70668.8346127154,2962.1189385217585,16.54074216800056,0.05,0.11536516290726817,0.98,0.10177457627118645,113319.36804444087,113488.3144131329,88710.6972102575,90011.15831369683,21003.981536063853,18041.862597542095,56.0,2.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,3,0.2,,0.7839834249166742,0.616921067237854,0.8608200036771465,0.3762050271034241,0.8828828828828829,0.0,0.11711711711711714,0.3577403128147125,15.998772621154785,rulex,gcm_circular,11323,12610.409348606743,64701.96906930483,2438.0336984057794,8.529552420184924,0.05,0.2331360902255639,1.0,0.2203949152542373,113319.36804444087,113455.6139752002,100708.95869583412,101825.70737547203,38445.02332493507,36006.98962652929,56.0,3.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,4,0.3,,0.72398882983515,0.8453129529953003,0.8169700312557455,0.527923583984375,0.8378378378378378,0.0,0.16216216216216217,0.6350282430648804,15.533310890197754,rulex,gcm_circular,11323,12139.138960003533,56884.968873903345,2196.3170689552717,8.529552420184924,0.05,0.2932744360902256,1.0,0.2712322033898305,113319.36804444087,113391.67850945765,101180.22908443733,102569.10580438896,46491.57727948926,44295.26021053399,56.0,4.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,6,0.4,,0.1946671471038645,3.8844544887542725,0.2782680639823497,3.1035726070404053,0.7027027027027027,0.0,0.29729729729729726,1.5657449960708618,17.40414810180664,rulex,gcm_circular,11323,817.2220269438403,10996.603100541062,1111.5901611341105,2.2681341819523335,0.05,0.8144734335839598,1.0,0.7965508474576272,113319.36804444087,113049.56602470523,112502.14601749703,112726.82599968239,102617.13307809008,101505.54291695596,56.0,6.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,8,0.5,,0.01279164039275741,12.302363395690918,0.024085309799595514,10.7305908203125,0.7612612612612613,0.0,0.23873873873873874,1.188720703125,28.782020568847656,gcm_hamming,gcm_hamming,11323,1222.9953820968803,-837.0643756323261,349.87793896876974,0.48365423502439153,3.433496875730229,0.9948884711779449,1.0,0.9829542372881356,113319.36804444087,112096.37266234399,112898.89370769783,112901.58986229225,113283.31497694508,112933.43703797631,56.0,8.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,etop,in,11,0.6,,0.005855328348797406,20.59804344177246,0.014524728810443097,18.26340103149414,0.8243243243243243,0.0,0.17567567567567566,0.6882732510566711,34.370765686035156,gcm_hamming,gcm_hamming,11323,1060.5447589372197,-835.4453366082889,234.7758249141625,0.48365423502439153,3.433496875730229,0.9999,1.0,0.9829542372881356,113319.36804444087,112258.82328550365,113220.79394954964,113219.95058769509,113329.0444470261,113094.26862211194,56.0,11.0,,,,
